221.743465,71.420807,208.000000,0.311595,0.000000,0.349066,3.141593
223.923470,75.880547,208.000000,0.326724,0.000000,0.349066,3.141593
226.275671,78.807060,208.000000,0.335141,0.000000,0.349066,3.141593
226.908925,79.328644,208.000000,0.336323,0.000000,0.349066,3.141593
227.446786,78.913330,208.000000,0.333958,0.000000,0.349066,3.141593
227.870537,77.999931,208.000000,0.329798,0.000000,0.349066,3.141593
228.418065,76.699806,208.000000,0.323957,0.000000,0.349066,3.141593
228.392337,75.442078,208.000000,0.319034,0.000000,0.349066,3.141593
225.402557,74.133507,208.000000,0.317750,0.000000,0.349066,3.141593
222.437603,72.671722,208.000000,0.315774,0.000000,0.349066,3.141593
217.190780,69.879906,208.000000,0.311284,0.000000,0.349066,3.141593
214.878466,68.949318,208.000000,0.310497,0.000000,0.349066,3.141593
212.961809,67.852058,208.000000,0.308443,0.000000,0.349066,3.141593
210.927965,66.646851,208.000000,0.306043,0.000000,0.349066,3.141593
208.419330,65.624733,208.000000,0.305041,0.000000,0.349066,3.141593
204.908415,63.506832,208.000000,0.300540,0.000000,0.349066,3.141593
203.758281,62.807571,208.000000,0.299004,0.000000,0.349066,3.141593
201.674950,61.072529,208.000000,0.294048,0.000000,0.349066,3.141593
200.620999,60.017971,208.000000,0.290687,0.000000,0.349066,3.141593
199.957393,59.600258,208.000000,0.289680,0.000000,0.349066,3.141593
199.206651,59.172714,207.809287,0.288741,0.049041,0.349066,3.055154
126.469373,46.530685,134.757586,0.352550,1.037295,1.389845,1.387838
125.471820,45.198280,133.364396,0.345756,1.049156,1.394912,1.369922
124.673812,44.078365,132.236386,0.339833,1.058745,1.398578,1.355505
124.028885,43.039742,131.284362,0.334012,1.066829,1.400841,1.343398
123.432703,42.237240,130.459253,0.329699,1.073830,1.403529,1.332949
122.534740,41.047039,129.227017,0.323234,1.084279,1.407513,1.317417
121.800975,39.878155,128.162961,0.316405,1.093297,1.409701,1.304074
121.222204,38.925236,127.318486,0.310706,1.100451,1.411157,1.293528
120.688978,37.960762,126.518176,0.304737,1.107231,1.411967,1.283570
120.338210,37.304836,125.987839,0.300606,1.111723,1.412329,1.276989
119.963243,36.517864,125.398301,0.295497,1.116717,1.412214,1.269691
119.727077,35.853107,124.980071,0.290959,1.120260,1.411219,1.264525
119.461160,35.297703,124.566836,0.287300,1.123762,1.411061,1.259429
119.166976,34.609741,124.091105,0.282655,1.127793,1.410448,1.253572
118.573205,33.461746,123.204275,0.275051,1.135310,1.410361,1.242685
118.169375,32.237751,122.487851,0.266329,1.141386,1.407715,1.233918
117.750372,31.316662,121.843684,0.259941,1.146851,1.406792,1.226056
117.477368,30.401203,121.347292,0.253228,1.151064,1.404293,1.220010
117.203288,29.579197,120.878202,0.247213,1.155048,1.402261,1.214308
116.913927,28.320198,120.295054,0.237654,1.160002,1.397656,1.207233
116.514914,27.152889,119.636969,0.228956,1.165597,1.394553,1.199267
116.110323,26.072496,119.001606,0.220885,1.171003,1.391888,1.191594
115.870647,25.310936,118.602911,0.215063,1.174397,1.389460,1.186788
115.673383,24.771984,118.296165,0.210968,1.177010,1.387978,1.183095
115.481267,24.336535,118.017753,0.207701,1.179382,1.387083,1.179747
115.315402,23.858261,117.757626,0.204017,1.181600,1.385617,1.176622
115.236118,23.568142,117.621513,0.201738,1.182761,1.384499,1.174988
115.187344,23.375397,117.535243,0.200215,1.183496,1.383711,1.173952
115.176741,23.248549,117.499688,0.199175,1.183800,1.382974,1.173525
115.172820,23.162695,117.478887,0.198465,1.183977,1.382442,1.173276
115.214308,23.108824,117.508955,0.197946,1.183721,1.381667,1.173637
115.520498,23.348398,117.856409,0.199428,1.180758,1.380186,1.177808
116.048614,23.963644,118.496991,0.203634,1.175299,1.378934,1.185512
116.601882,24.493858,119.146749,0.207053,1.169767,1.376821,1.193345
117.580727,25.395067,120.291882,0.212713,1.160029,1.372742,1.207194
118.516259,26.606083,121.465992,0.220832,1.150057,1.370889,1.221455
119.528785,27.922392,122.746855,0.229489,1.139189,1.368678,1.237085
120.425399,28.987461,123.865046,0.236215,1.129709,1.365924,1.250794
121.556026,30.181360,125.246885,0.243370,1.118000,1.361370,1.267820
123.308839,31.828184,127.350317,0.252604,1.100181,1.352785,1.293925
124.854007,33.368584,129.236161,0.261157,1.084201,1.345358,1.317532
126.749390,35.057301,131.508259,0.269842,1.064928,1.334770,1.346241
128.511939,36.495083,133.593448,0.276697,1.047207,1.323905,1.372859
130.263559,37.691269,135.606883,0.281654,1.030053,1.311707,1.398821
132.119037,38.925522,137.733933,0.286518,1.011871,1.298389,1.426541
134.402577,40.177849,140.279408,0.290481,0.990013,1.280494,1.460133
137.006166,41.306694,143.097632,0.292828,0.965655,1.258483,1.497894
139.097543,42.248184,145.372059,0.294876,0.945852,1.240728,1.528837
141.018449,42.952694,147.414846,0.295662,0.927939,1.223601,1.557008
150.511251,44.907944,157.068011,0.289960,0.841154,1.131114,1.695714
152.966144,44.927330,159.427433,0.285674,0.819264,1.104938,1.731235
154.985381,44.885239,161.354123,0.281897,0.801143,1.083040,1.760786
157.273608,44.608246,163.477470,0.276376,0.780890,1.057266,1.793966
159.709149,44.416233,165.770366,0.271252,0.758653,1.029905,1.830573
162.041454,44.183197,167.957100,0.266195,0.737052,1.003247,1.866302
163.955330,43.733326,169.687813,0.260670,0.719655,0.980325,1.895192
166.292929,43.273277,171.831065,0.254577,0.697705,0.952283,1.931783
168.417732,42.772137,173.764173,0.248707,0.677483,0.926190,1.965626
170.837524,42.243431,175.982860,0.242410,0.653721,0.896131,2.005548
173.438423,41.677792,178.375797,0.235832,0.627348,0.863180,2.050039
175.516731,41.062729,180.256125,0.229820,0.606013,0.835833,2.086166
177.299327,40.344631,181.831627,0.223741,0.587673,0.811414,2.117313
179.663300,39.693317,183.995818,0.217439,0.561702,0.779141,2.161553
182.236606,38.699177,186.300313,0.209248,0.532919,0.742168,2.210760
184.881528,37.793247,188.704819,0.201641,0.501424,0.703065,2.264799
187.322005,36.681698,190.879754,0.193375,0.471395,0.664770,2.316498
189.831807,35.633465,193.147246,0.185552,0.438186,0.623738,2.373857
192.211355,34.230705,195.235617,0.176241,0.405471,0.581712,2.430534
194.258968,32.977104,197.038159,0.168155,0.375166,0.543321,2.483176
195.670032,31.610014,198.206847,0.160164,0.354247,0.514411,2.519584
197.309338,29.831118,199.551674,0.150053,0.328649,0.478702,2.564210
200.626552,22.537643,201.888481,0.111867,0.278975,0.390842,2.651014
201.520692,20.715094,202.582586,0.102434,0.262503,0.364937,2.679851
201.890143,17.876484,202.680040,0.088315,0.260110,0.349066,2.684042
201.944736,14.399536,202.457460,0.071184,0.265545,0.349066,2.674524
201.975760,11.243484,202.288467,0.055610,0.269601,0.349066,2.667422
202.064889,8.487050,202.243045,0.041977,0.270681,0.349066,2.665531
201.456999,4.808682,201.514381,0.023865,0.287477,0.349066,2.636139
200.883323,1.571304,200.889469,0.007822,0.301166,0.349066,2.612204
200.682453,0.000000,200.682453,0.000000,0.305572,0.349066,2.604504
200.478530,0.000000,200.478530,0.000000,0.309854,0.349066,2.597023
199.598947,0.000000,199.598947,0.000000,0.327715,0.349066,2.565840
198.843500,0.000000,198.843500,0.000000,0.342353,0.349066,2.540311
198.362414,0.000000,198.362414,0.000000,0.351376,0.351376,2.524586
199.573704,0.000000,199.573704,0.000000,0.328214,0.349066,2.564969
200.059334,0.000000,200.059334,0.000000,0.318485,0.349066,2.581951
200.367137,0.000000,200.367137,0.000000,0.312170,0.349066,2.592979
200.585045,0.000000,200.585045,0.000000,0.307625,0.349066,2.600918
200.883259,0.000000,200.883259,0.000000,0.301300,0.349066,2.611971
201.024615,0.000000,201.024615,0.000000,0.298257,0.349066,2.617290
201.232375,0.000000,201.232375,0.000000,0.293730,0.349066,2.625204
201.261810,0.000000,201.261810,0.000000,0.293083,0.349066,2.626335
201.043202,0.000000,201.043202,0.000000,0.297854,0.349066,2.617993
200.943207,0.000000,200.943207,0.000000,0.300013,0.349066,2.614220
200.889217,0.000000,200.889217,0.000000,0.301172,0.349066,2.612194
200.773648,0.000000,200.773648,0.000000,0.303639,0.349066,2.607882
200.365652,0.000000,200.365652,0.000000,0.312201,0.349066,2.592925
199.147023,0.000000,199.147023,0.000000,0.336544,0.349066,2.550439
198.033670,0.000000,198.033670,0.000000,0.357419,0.357419,2.514061
196.660335,0.000000,196.660335,0.000000,0.381701,0.381701,2.471814
194.986726,0.000000,194.986726,0.000000,0.409494,0.409494,2.423556
193.758745,0.000000,193.758745,0.000000,0.428840,0.428840,2.390032
190.248692,0.000000,190.248692,0.000000,0.480276,0.480276,2.301192
188.814792,0.000000,188.814792,0.000000,0.499943,0.499943,2.267344
187.524695,0.000000,187.524695,0.000000,0.517086,0.517086,2.237903
186.413677,1.603542,186.420574,0.008602,0.531382,0.539984,2.213393
184.277620,6.484923,184.391690,0.035177,0.556846,0.592022,2.169843
183.000351,10.857662,183.322168,0.059262,0.569889,0.629151,2.147591
182.507682,14.749707,183.102725,0.080642,0.572535,0.653177,2.143081
182.312111,17.982716,183.196845,0.098319,0.571401,0.669720,2.145013
181.746402,21.576820,183.022714,0.118166,0.573497,0.691664,2.141441
181.296271,25.596746,183.094324,0.140260,0.572636,0.712897,2.142909
180.829037,29.896217,183.283727,0.163847,0.570353,0.734200,2.146799
